NAME	TITLE	SCORE	
HAAO	3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]	0.5740555	
SDHA	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	0.5717948	
MMAB	metabolism of cobalamin associated B [Source:HGNC Symbol;Acc:HGNC:19331]	0.571759	
CHEK1	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]	0.5715543	
CLMN	calmin [Source:HGNC Symbol;Acc:HGNC:19972]	0.570788	
DBT	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	0.5700826	
CDH12	cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]	0.5690058	
GYS2	glycogen synthase 2 [Source:HGNC Symbol;Acc:HGNC:4707]	0.56800455	
SUCLG2	succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]	0.56767625	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	0.56566083	
SPTAN1	spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	0.5630435	
HINT2	histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]	0.56209457	
PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	0.5615245	
ACADM	acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]	0.5613689	
HSD17B10	hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]	0.5603617	
PAPOLG	poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]	0.55987567	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	0.5598329	
CYP2E1	cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]	0.5581819	
HDHD3	haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]	0.5571349	
SLC25A1	solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]	0.55659294	
ABCC2	ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]	0.5562229	
TMCC3	transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]	0.5558853	
ACO1	aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]	0.5550382	
ARSL	arylsulfatase L [Source:HGNC Symbol;Acc:HGNC:719]	0.5546118	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	0.5530443	
MRPL46	mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192]	0.552492	
ESD	esterase D [Source:HGNC Symbol;Acc:HGNC:3465]	0.5520996	
AMDHD1	amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577]	0.55207515	
PRXL2A	peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]	0.5514283	
CES1	carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]	0.5513225	
ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]	0.5497219	
ADHFE1	alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]	0.549516	
KMO	kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]	0.54924095	
PPP6R2	protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253]	0.54918826	
C8orf82	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]	0.5485818	
FBP2	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]	0.54799306	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	0.5473856	
H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]	0.54725564	
UGT1A1	UDP glucuronosyltransferase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:12530]	0.54598176	
GALM	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	0.54592973	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	0.5459133	
GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	0.5451461	
HACL1	2-hydroxyacyl-CoA lyase 1 [Source:HGNC Symbol;Acc:HGNC:17856]	0.54241884	
ACAT2	acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]	0.5414801	
UGT1A4	UDP glucuronosyltransferase family 1 member A4 [Source:HGNC Symbol;Acc:HGNC:12536]	0.5411287	
TIMM13	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	0.53990686	
UGT2B15	UDP glucuronosyltransferase family 2 member B15 [Source:HGNC Symbol;Acc:HGNC:12546]	0.5398615	
FDXR	ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]	0.5396661	
FMC1	formation of mitochondrial complex V assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:26946]	0.53852934	
IBA57	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	0.53701836	
TXN2	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]	0.5351736	
OGDHL	oxoglutarate dehydrogenase like [Source:HGNC Symbol;Acc:HGNC:25590]	0.53357273	
GPHN	gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]	0.5334745	
NAPRT	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	0.53268486	
AASS	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	0.53175277	
LAMP3	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	0.5314807	
TACO1	translational activator of cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:24316]	0.53081506	
NLRP6	NLR family pyrin domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22944]	0.530207	
AFMID	arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]	0.52991366	
APMAP	adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238]	0.5294791	
XDH	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	0.52836096	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	0.5282254	
GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	0.5277601	
SLC22A18	solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]	0.52746856	
EME2	essential meiotic structure-specific endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:27289]	0.5262346	
ACSM2A	acyl-CoA synthetase medium chain family member 2A [Source:HGNC Symbol;Acc:HGNC:32017]	0.5259954	
HSD17B7	hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215]	0.5255741	
PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	0.52523583	
CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]	0.5251413	
MGMT	O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]	0.52504134	
DHRS2	dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]	0.52411604	
REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	0.52168757	
RTN3	reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]	0.5216169	
GGACT	gamma-glutamylamine cyclotransferase [Source:HGNC Symbol;Acc:HGNC:25100]	0.52154565	
HIBCH	3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]	0.51993763	
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	0.5194728	
UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	0.51866364	
BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	0.5185652	
HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	0.5180332	
STBD1	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]	0.51631224	
CYP8B1	cytochrome P450 family 8 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2653]	0.51543355	
AFAP1	actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]	0.51523626	
HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	0.5152115	
ADI1	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	0.51392597	
BHMT	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]	0.51322937	
NUDT8	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]	0.51299524	
ACACB	acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85]	0.5126386	
AMT	aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]	0.51182294	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	0.5117108	
DOCK3	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	0.511667	
OR5F1	olfactory receptor family 5 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:8343]	0.51139075	
CYP4F3	cytochrome P450 family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:2646]	0.51066923	
THNSL1	threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]	0.51045245	
TUBGCP3	tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]	0.5077884	
MCCC1	methylcrotonoyl-CoA carboxylase 1 [Source:HGNC Symbol;Acc:HGNC:6936]	0.5076981	
ACAD11	acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]	0.5071963	
SFXN1	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	0.5059246	
MTARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	0.5054	
SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	0.5047739	
SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	0.50314546	
GLUD2	glutamate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4336]	0.502186	
SUGCT	succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]	0.50141793	
GCSH	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]	0.50123274	
NIT2	nitrilase family member 2 [Source:HGNC Symbol;Acc:HGNC:29878]	0.5010179	
C2orf72	chromosome 2 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:27418]	0.50014406	
AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	0.49948058	
APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	0.49875146	
ACADVL	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	0.4976165	
BCKDK	branched chain keto acid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]	0.49755546	
SCLY	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]	0.49730283	
PAH	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	0.49700484	
ABCB8	ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]	0.49519116	
ZBTB12	zinc finger and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:19066]	0.49481082	
NEDD4	NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]	0.4943746	
DDI2	DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578]	0.49386382	
CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	0.49284407	
GLRX5	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	0.49267164	
TIMM8A	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]	0.49261808	
OXLD1	oxidoreductase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27901]	0.48985243	
HSD17B13	hydroxysteroid 17-beta dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:18685]	0.48981014	
HACD3	3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]	0.48975125	
GON4L	gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]	0.48902428	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	0.48821178	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	0.4880405	
ADSS1	adenylosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:20093]	0.48803875	
SDHAF2	succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034]	0.48659375	
ACSM5	acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060]	0.48581046	
GOLGA1	golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]	0.48518732	
PCTP	phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]	0.48371458	
HSPD1	heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]	0.483233	
SUOX	sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]	0.4831213	
TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]	0.4816289	
GTF2E1	general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650]	0.48116708	
ISOC1	isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254]	0.48020113	
NLRP13	NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937]	0.47915944	
TFG	trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]	0.4787705	
MYO18A	myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]	0.47734532	
ACSL4	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]	0.4761918	
DDX58	DExD/H-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:19102]	0.4754109	
NAT8	N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]	0.47524837	
PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	0.47444826	
SCCPDH	saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]	0.4740796	
ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]	0.4735364	
ZNF277	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	0.47335702	
SETD7	SET domain containing 7, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:30412]	0.47266153	
FGL1	fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695]	0.47212824	
PHACTR1	phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990]	0.47163832	
SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]	0.47104263	
ZADH2	zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697]	0.46925646	
FAHD1	fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169]	0.4689768	
ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]	0.46829602	
UGT1A3	UDP glucuronosyltransferase family 1 member A3 [Source:HGNC Symbol;Acc:HGNC:12535]	0.46757317	
NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]	0.4675517	
SIGMAR1	sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]	0.46751773	
RETSAT	retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]	0.4671397	
COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	0.46667355	
TOMM70	translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]	0.4657489	
COX6C	cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]	0.46551552	
ABCC9	ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]	0.46535468	
PDIA4	protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]	0.4650665	
APOC3	apolipoprotein C3 [Source:HGNC Symbol;Acc:HGNC:610]	0.464058	
CYP4F12	cytochrome P450 family 4 subfamily F member 12 [Source:HGNC Symbol;Acc:HGNC:18857]	0.46392304	
AKR1D1	aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388]	0.4636133	
SDF2L1	stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]	0.46256205	
SFXN2	sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]	0.46233556	
PSMB7	proteasome 20S subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:9544]	0.46210596	
CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]	0.46040303	
WDR19	WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]	0.46034285	
CCDC151	coiled-coil domain containing 151 [Source:HGNC Symbol;Acc:HGNC:28303]	0.45921516	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	0.45859206	
SASS6	SAS-6 centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:25403]	0.45851642	
HAL	histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]	0.45778802	
FMO4	flavin containing dimethylaniline monoxygenase 4 [Source:HGNC Symbol;Acc:HGNC:3772]	0.45751628	
GAMT	guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136]	0.45719457	
AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	0.4570731	
PYGL	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]	0.45704058	
TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	0.45590508	
GPT	glutamic--pyruvic transaminase [Source:HGNC Symbol;Acc:HGNC:4552]	0.4543593	
ARMC1	armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]	0.45400187	
PSMB5	proteasome 20S subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:9542]	0.4538313	
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]	0.45311776	
SELENOO	selenoprotein O [Source:HGNC Symbol;Acc:HGNC:30395]	0.45285422	
POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	0.45186883	
LMAN2	lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]	0.4514869	
VAPB	VAMP associated protein B and C [Source:HGNC Symbol;Acc:HGNC:12649]	0.45060003	
PTGR1	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	0.4504673	
CTSD	cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]	0.4498107	
NAXD	NAD(P)HX dehydratase [Source:HGNC Symbol;Acc:HGNC:25576]	0.4492029	
CBR4	carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]	0.44882	
AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]	0.4483849	
HDHD5	haloacid dehalogenase like hydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:1843]	0.44828197	
ILVBL	ilvB acetolactate synthase like [Source:HGNC Symbol;Acc:HGNC:6041]	0.4480435	
ARHGAP18	Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]	0.44799677	
WDR97	WD repeat domain 97 [Source:HGNC Symbol;Acc:HGNC:26959]	0.44769672	
SH3BGRL2	SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]	0.4459874	
CYP3A5	cytochrome P450 family 3 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:2638]	0.4439814	
LSS	lanosterol synthase [Source:HGNC Symbol;Acc:HGNC:6708]	0.4431192	
TXNRD2	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]	0.44239902	
FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	0.4422882	
SEC16B	SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]	0.44219217	
GGH	gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]	0.4420704	
CRYM	crystallin mu [Source:HGNC Symbol;Acc:HGNC:2418]	0.44170454	
MISP3	MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963]	0.44124883	
AKR1A1	aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]	0.44034058	
DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]	0.4400671	
SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	0.43988952	
PALMD	palmdelphin [Source:HGNC Symbol;Acc:HGNC:15846]	0.43921384	
TMBIM6	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	0.43796673	
HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]	0.43661302	
HSD11B1	hydroxysteroid 11-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208]	0.43659925	
DISP3	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]	0.43613762	
FN3K	fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]	0.43543953	
AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	0.4343814	
GSTA2	glutathione S-transferase alpha 2 [Source:HGNC Symbol;Acc:HGNC:4627]	0.43132526	
GSTZ1	glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643]	0.43120295	
ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]	0.4310047	
DUSP16	dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]	0.43040133	
PRODH	proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]	0.4287421	
HOGA1	4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol;Acc:HGNC:25155]	0.4286609	
MOGS	mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]	0.4286174	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	0.42782822	
AKAP9	A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]	0.4274094	
ABCB11	ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]	0.42666423	
SLC25A18	solute carrier family 25 member 18 [Source:HGNC Symbol;Acc:HGNC:10988]	0.42648378	
PCDH1	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	0.42638624	
PGM1	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	0.42633983	
APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	0.4261571	
PARS2	prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]	0.42554054	
TMEM256	transmembrane protein 256 [Source:HGNC Symbol;Acc:HGNC:28618]	0.42513132	
PCBD2	pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]	0.42467868	
MDH1	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]	0.42277655	
SPTBN1	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]	0.422617	
SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	0.4200002	
NFIA	nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]	0.4196181	
PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	0.41822764	
PALM3	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]	0.41805574	
HCK	HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]	0.41789502	
H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]	0.417735	
ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]	0.41766748	
BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:986]	0.41743347	
MIA2	MIA SH3 domain ER export factor 2 [Source:HGNC Symbol;Acc:HGNC:18432]	0.41664448	
PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]	0.41563344	
ALDH1B1	aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]	0.41532117	
COQ8A	coenzyme Q8A [Source:HGNC Symbol;Acc:HGNC:16812]	0.4149632	
EML4	EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	0.41487288	
ITPR2	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	0.41470227	
AP1S2	adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]	0.41433707	
GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]	0.41403678	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	0.4139443	
TIGD1	tigger transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:14523]	0.41372025	
TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	0.41363186	
NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]	0.4133784	
TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	0.41290084	
CUTA	cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]	0.41283447	
TPP2	tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]	0.41268295	
ATAD1	ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]	0.412577	
NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	0.41233218	
PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	0.41208652	
