NAME	TITLE	SCORE	
EIF1	eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]	0.6222176	
PISD	phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]	0.62137413	
ATL2	atlastin GTPase 2 [Source:HGNC Symbol;Acc:HGNC:24047]	0.62115574	
MMUT	methylmalonyl-CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526]	0.6196387	
PLEKHA6	pleckstrin homology domain containing A6 [Source:HGNC Symbol;Acc:HGNC:17053]	0.61942184	
PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	0.6193762	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	0.61918163	
TIMM50	translocase of inner mitochondrial membrane 50 [Source:HGNC Symbol;Acc:HGNC:23656]	0.6187419	
NADK2	NAD kinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26404]	0.6184612	
ACY1	aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177]	0.618135	
ALDH3A2	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]	0.6175125	
CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]	0.6173699	
MTARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	0.61628604	
PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	0.61570615	
LONP1	lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]	0.61539054	
UNG	uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]	0.6153721	
P4HB	prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]	0.6153411	
ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:3367]	0.61530495	
PCYT2	phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]	0.614916	
FAH	fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]	0.61475396	
LARS2	leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]	0.61470234	
COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	0.61462396	
DDT	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]	0.6144552	
CENPV	centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]	0.6139688	
HIBADH	3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]	0.61392045	
AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	0.6137594	
NIT2	nitrilase family member 2 [Source:HGNC Symbol;Acc:HGNC:29878]	0.6137406	
CISD3	CDGSH iron sulfur domain 3 [Source:HGNC Symbol;Acc:HGNC:27578]	0.61298984	
DEPTOR	DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]	0.6122252	
TFG	trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]	0.61190987	
TIMM17A	translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]	0.6117584	
CAP2	cyclase associated actin cytoskeleton regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:20039]	0.61156476	
POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	0.611448	
MRPS7	mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]	0.6113218	
ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	0.611249	
VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	0.61116105	
SLC27A2	solute carrier family 27 member 2 [Source:HGNC Symbol;Acc:HGNC:10996]	0.610947	
MACF1	microtubule actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	0.61065656	
TACO1	translational activator of cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:24316]	0.610549	
ATP2B2	ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]	0.61024886	
ACADSB	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]	0.6099378	
NOS1AP	nitric oxide synthase 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:16859]	0.609527	
TPP2	tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]	0.6092911	
ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]	0.6092742	
COMMD2	COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993]	0.6092089	
MRPS14	mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]	0.6089367	
SRPRA	SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]	0.60830885	
GRHPR	glyoxylate and hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570]	0.60820323	
OTC	ornithine carbamoyltransferase [Source:HGNC Symbol;Acc:HGNC:8512]	0.607541	
PRKCA	protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]	0.6074562	
ACACB	acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85]	0.6073489	
MCCC1	methylcrotonoyl-CoA carboxylase 1 [Source:HGNC Symbol;Acc:HGNC:6936]	0.60730237	
ITPK1	inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]	0.6072877	
PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	0.607169	
ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]	0.6069899	
UGT1A6	UDP glucuronosyltransferase family 1 member A6 [Source:HGNC Symbol;Acc:HGNC:12538]	0.60524863	
ACSF2	acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]	0.6042912	
CRYZ	crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]	0.6041821	
ACSM1	acyl-CoA synthetase medium chain family member 1 [Source:HGNC Symbol;Acc:HGNC:18049]	0.60308933	
PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]	0.60292786	
ATP5MPL	ATP synthase membrane subunit 6.8PL [Source:HGNC Symbol;Acc:HGNC:1188]	0.6026404	
TPMT	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:12014]	0.60221434	
TMEM135	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	0.6020642	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	0.6019275	
PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]	0.60183686	
SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	0.6017615	
IRGQ	immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868]	0.6007553	
PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	0.600715	
CRYL1	crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]	0.6003189	
CHDH	choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]	0.5997423	
PSPH	phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577]	0.59936583	
METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]	0.5991858	
TFR2	transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]	0.5990291	
UGT2A3	UDP glucuronosyltransferase family 2 member A3 [Source:HGNC Symbol;Acc:HGNC:28528]	0.5990073	
PDIA5	protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]	0.59887767	
SLC16A1	solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]	0.59838796	
PGRMC1	progesterone receptor membrane component 1 [Source:HGNC Symbol;Acc:HGNC:16090]	0.5981932	
GFM2	GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682]	0.59684664	
HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	0.5966186	
SAT2	spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]	0.5962576	
PPP6R2	protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253]	0.5953539	
HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]	0.5945663	
CUTA	cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]	0.5943274	
UFSP2	UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]	0.59431475	
AMT	aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]	0.59366405	
LMAN2	lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]	0.5934571	
VWA8	von Willebrand factor A domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29071]	0.5929826	
SYNJ2BP	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]	0.59270656	
CARHSP1	calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]	0.59197503	
GALT	galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:HGNC:4135]	0.5918948	
UGT2B4	UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553]	0.5917385	
RMND1	required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176]	0.5913019	
INPP1	inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]	0.59118694	
SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	0.59115225	
SPTAN1	spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	0.59106016	
ACSL1	acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]	0.5908491	
TOMM40L	translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol;Acc:HGNC:25756]	0.59068376	
MAPRE2	microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]	0.5905569	
SLC25A4	solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]	0.5902199	
GAS2	growth arrest specific 2 [Source:HGNC Symbol;Acc:HGNC:4167]	0.5901715	
SSR1	signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]	0.5900816	
NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]	0.5899716	
FAHD2A	fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:HGNC:24252]	0.5897741	
DMD	dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]	0.58970135	
TECR	trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]	0.5887887	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	0.58834755	
UPB1	beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]	0.5879283	
MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]	0.58781147	
MTSS2	MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]	0.58774096	
ATP13A1	ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215]	0.58740246	
ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	0.5874009	
TIMM21	translocase of inner mitochondrial membrane 21 [Source:HGNC Symbol;Acc:HGNC:25010]	0.5870983	
ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	0.58687174	
RBKS	ribokinase [Source:HGNC Symbol;Acc:HGNC:30325]	0.58661175	
OXSM	3-oxoacyl-ACP synthase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26063]	0.5865085	
DPYD	dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]	0.5854885	
HSPA4L	heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]	0.5843352	
DDO	D-aspartate oxidase [Source:HGNC Symbol;Acc:HGNC:2727]	0.58394325	
OS9	OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]	0.583924	
TEX264	testis expressed 264, ER-phagy receptor [Source:HGNC Symbol;Acc:HGNC:30247]	0.58384264	
NSUN6	NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]	0.58305985	
MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit [Source:HGNC Symbol;Acc:HGNC:18451]	0.5817841	
MAT2B	methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]	0.5817806	
HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]	0.5815349	
BDH2	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	0.5809612	
HADH	hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]	0.58089674	
PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]	0.58044994	
MPP6	membrane palmitoylated protein 6 [Source:HGNC Symbol;Acc:HGNC:18167]	0.5803743	
SEC63	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]	0.5798403	
APEH	acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]	0.57972777	
NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	0.57947785	
CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	0.57893616	
LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]	0.5785758	
ATP9A	ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540]	0.57814556	
PFKL	phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]	0.5781268	
RDH11	retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964]	0.57808626	
MRPS25	mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:14511]	0.577864	
ECI1	enoyl-CoA delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:2703]	0.57774585	
REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	0.5775827	
ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	0.5773657	
ARG1	arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]	0.57732356	
SEC14L2	SEC14 like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]	0.5768355	
C8orf82	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]	0.57676286	
NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]	0.5763724	
ATRN	attractin [Source:HGNC Symbol;Acc:HGNC:885]	0.5761477	
L2HGDH	L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]	0.57601005	
EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	0.57598317	
FMO5	flavin containing dimethylaniline monoxygenase 5 [Source:HGNC Symbol;Acc:HGNC:3773]	0.57597774	
SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449]	0.57425743	
YES1	YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]	0.5741927	
GLYCTK	glycerate kinase [Source:HGNC Symbol;Acc:HGNC:24247]	0.5739298	
MOCS1	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]	0.57385963	
SLC30A10	solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]	0.57382536	
ACADVL	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	0.5737519	
DMAC2L	distal membrane arm assembly complex 2 like [Source:HGNC Symbol;Acc:HGNC:18799]	0.57316345	
AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	0.5724417	
AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]	0.5722759	
ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	0.5697672	
CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	0.56970876	
CLMN	calmin [Source:HGNC Symbol;Acc:HGNC:19972]	0.5696862	
GOSR2	golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]	0.5696714	
ADI1	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	0.5695742	
PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like [Source:HGNC Symbol;Acc:HGNC:29378]	0.5691938	
CCDC85C	coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]	0.5691915	
OPA1	OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]	0.5689495	
PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]	0.56874734	
PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]	0.5685839	
SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	0.56839174	
STXBP6	syntaxin binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19666]	0.56769073	
ECSIT	ECSIT signaling integrator [Source:HGNC Symbol;Acc:HGNC:29548]	0.56741166	
LPGAT1	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	0.5671425	
APOOL	apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]	0.56704676	
FDX1	ferredoxin 1 [Source:HGNC Symbol;Acc:HGNC:3638]	0.5667145	
IARS2	isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]	0.5666249	
ACADS	acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]	0.56644845	
AGT	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	0.56632257	
PPOX	protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]	0.5656287	
MPDZ	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]	0.56542206	
HSPA5	heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]	0.56500626	
LYRM7	LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]	0.5647663	
MRPS35	mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]	0.56441545	
STBD1	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]	0.56431067	
UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	0.56357324	
UQCRC2	ubiquinol-cytochrome c reductase core protein 2 [Source:HGNC Symbol;Acc:HGNC:12586]	0.56329775	
HAO1	hydroxyacid oxidase 1 [Source:HGNC Symbol;Acc:HGNC:4809]	0.5632155	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	0.56269467	
ABHD6	abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]	0.5622608	
HKDC1	hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]	0.562204	
BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	0.5612844	
RETSAT	retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]	0.5610867	
ABHD14B	abhydrolase domain containing 14B [Source:HGNC Symbol;Acc:HGNC:28235]	0.56089425	
POGZ	pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]	0.5606944	
ALDH7A1	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]	0.5606938	
FAF2	Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]	0.55952483	
CES3	carboxylesterase 3 [Source:HGNC Symbol;Acc:HGNC:1865]	0.55859965	
GDA	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	0.5585518	
LRRFIP2	LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	0.55813426	
DDI2	DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578]	0.55774087	
MTFP1	mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]	0.55746716	
FKBP3	FKBP prolyl isomerase 3 [Source:HGNC Symbol;Acc:HGNC:3719]	0.55727524	
UFD1	ubiquitin recognition factor in ER associated degradation 1 [Source:HGNC Symbol;Acc:HGNC:12520]	0.55691457	
SFXN5	sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073]	0.5568971	
LIN7A	lin-7 homolog A, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17787]	0.5566667	
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	0.55658895	
SNTB1	syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]	0.556419	
ELP1	elongator complex protein 1 [Source:HGNC Symbol;Acc:HGNC:5959]	0.5562015	
PIK3R1	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	0.55565476	
DUSP3	dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]	0.5550753	
COMMD10	COMM domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30201]	0.55484706	
TUBA1C	tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]	0.553641	
TOLLIP	toll interacting protein [Source:HGNC Symbol;Acc:HGNC:16476]	0.55343324	
GLRX5	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	0.5534155	
RMDN3	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]	0.5531853	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	0.5531665	
GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	0.553096	
MDH1	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]	0.5524457	
BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]	0.55234563	
ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]	0.5522162	
LETMD1	LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]	0.55212337	
APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]	0.5519271	
HAL	histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]	0.55090797	
TCAF1	TRPM8 channel associated factor 1 [Source:HGNC Symbol;Acc:HGNC:22201]	0.5507166	
SMIM20	small integral membrane protein 20 [Source:HGNC Symbol;Acc:HGNC:37260]	0.5506913	
ASPDH	aspartate dehydrogenase domain containing [Source:HGNC Symbol;Acc:HGNC:33856]	0.5504577	
ACSM5	acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060]	0.5504258	
SAMM50	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]	0.5499488	
GSTK1	glutathione S-transferase kappa 1 [Source:HGNC Symbol;Acc:HGNC:16906]	0.54966044	
CTSA	cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]	0.5496496	
SRPRB	SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]	0.5496281	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	0.5492708	
COQ6	coenzyme Q6, monooxygenase [Source:HGNC Symbol;Acc:HGNC:20233]	0.5492122	
TOMM40	translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]	0.5489537	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	0.5488384	
SNX4	sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]	0.5483145	
ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	0.54829884	
TTPA	alpha tocopherol transfer protein [Source:HGNC Symbol;Acc:HGNC:12404]	0.5478077	
GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	0.547626	
NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]	0.54750705	
ALKBH7	alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]	0.5472023	
PSMC2	proteasome 26S subunit, ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9548]	0.5470685	
NDUFB7	NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]	0.5467957	
MAT1A	methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]	0.5466924	
ROBO1	roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]	0.54582536	
DESI1	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:24577]	0.54574096	
CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	0.544942	
RPL11	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]	0.544579	
DNAJB12	DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]	0.5443935	
PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]	0.5443313	
SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	0.54429203	
CHST13	carbohydrate sulfotransferase 13 [Source:HGNC Symbol;Acc:HGNC:21755]	0.54422355	
USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	0.54358745	
AMDHD1	amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577]	0.54344594	
SLC2A2	solute carrier family 2 member 2 [Source:HGNC Symbol;Acc:HGNC:11006]	0.54209477	
PDIA6	protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	0.54203147	
CNPY2	canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]	0.5420272	
FYCO1	FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673]	0.54201823	
PRKACA	protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380]	0.5415749	
SLC25A25	solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]	0.5410978	
